A,B,C,D,Vth,exp_exact,exp_k1
213,997,867,11,200000,1,0
1005,521,361,223,200000,1,1
696,792,981,265,200000,1,1
393,134,864,303,200000,1,1
482,474,947,687,200000,1,1
1012,597,999,122,200000,1,1
95,780,391,322,200000,1,0
265,632,678,48,200000,1,0
596,832,637,756,200000,1,1
473,849,1016,580,200000,1,1
878,130,687,125,200000,1,0
1008,707,113,78,200000,1,1
713,671,779,521,200000,1,1
121,485,139,292,200000,0,0
435,631,21,87,200000,1,0
467,356,261,129,200000,0,0
767,146,194,654,200000,1,0
110,392,620,47,200000,0,0
607,17,667,443,200000,1,1
607,1021,38,970,200000,1,1
322,594,12,731,200000,1,0
978,203,724,972,200000,1,1
178,958,27,459,200000,0,0
25,381,877,43,200000,0,0
591,694,974,660,200000,1,1
765,957,796,785,200000,1,1
267,189,262,571,200000,1,0
450,202,338,939,200000,1,1
44,893,330,747,200000,1,1
827,328,266,240,200000,1,1
591,596,627,884,200000,1,1
942,172,901,92,200000,1,0
749,40,376,108,200000,0,0
520,201,134,712,200000,0,0
319,862,619,70,200000,1,1
306,516,896,346,200000,1,1
825,503,498,297,200000,1,1
790,150,156,655,200000,1,0
703,699,571,32,200000,1,1
396,827,450,156,200000,1,1
518,130,295,509,200000,1,0
166,24,362,830,200000,1,1
773,660,621,13,200000,1,1
768,963,867,673,200000,1,1
469,236,117,763,200000,0,0
236,756,55,393,200000,1,0
530,426,408,3,200000,1,0
483,319,349,201,200000,1,0
580,639,496,852,200000,1,1
662,638,303,496,200000,1,1
245,900,64,823,200000,1,1
635,526,665,488,200000,1,1
496,570,345,392,200000,1,1
41,218,523,393,200000,1,0
35,713,503,348,200000,0,0
940,172,196,807,200000,1,1
771,349,70,705,200000,1,1
939,689,292,66,200000,1,1
164,66,1007,76,200000,0,0
74,706,375,394,200000,0,0
781,231,276,91,200000,1,0
546,284,918,49,200000,1,0
120,447,314,604,200000,1,0
896,714,698,350,200000,1,1
433,57,276,738,200000,1,0
254,288,131,643,200000,0,0
420,114,311,498,200000,1,0
803,102,987,14,200000,0,0
329,479,588,189,200000,1,1
363,86,468,1020,200000,1,1
252,351,654,185,200000,1,0
452,333,661,761,200000,1,1
414,77,230,731,200000,1,0
778,589,630,316,200000,1,1
777,44,249,773,200000,1,0
421,36,945,226,200000,1,0
15,365,571,378,200000,1,0
606,326,227,11,200000,1,0
415,981,370,661,200000,1,1
244,687,299,845,200000,1,1
374,212,992,128,200000,1,0
774,744,560,310,200000,1,1
220,444,519,745,200000,1,1
578,444,112,873,200000,1,1
115,921,108,1005,200000,1,0
690,632,213,314,200000,1,1
208,783,262,142,200000,1,0
183,316,404,228,200000,0,0
873,968,898,1013,200000,1,1
30,175,630,167,200000,0,0
840,263,313,953,200000,1,1
138,473,164,822,200000,1,0
15,62,533,1022,200000,1,1
272,476,294,240,200000,1,0
672,460,715,1006,200000,1,1
849,731,561,829,200000,1,1
564,999,644,516,200000,1,1
457,340,459,225,200000,1,1
200,499,407,246,200000,0,0
701,352,783,709,200000,1,1
982,253,730,892,200000,1,1
511,381,46,682,200000,1,0
297,109,799,551,200000,1,1
543,381,979,999,200000,1,1
413,150,895,564,200000,1,1
445,802,661,884,200000,1,1
246,441,156,658,200000,1,0
591,6,755,541,200000,1,1
387,142,539,269,200000,0,0
754,486,399,927,200000,1,1
831,480,600,833,200000,1,1
759,394,573,260,200000,1,1
742,209,230,221,200000,1,0
684,905,244,946,200000,1,1
163,948,926,94,200000,1,0
154,481,532,306,200000,1,0
868,116,928,658,200000,1,1
346,577,43,10,200000,1,0
614,425,609,364,200000,1,1
594,72,283,734,200000,1,0
510,353,88,441,200000,1,0
503,447,669,868,200000,1,1
88,679,250,586,200000,1,0
587,190,511,218,200000,1,0
58,16,453,506,200000,1,0
990,865,121,653,200000,1,1
275,1000,0,341,200000,1,1
75,986,568,222,200000,1,0
559,296,703,803,200000,1,1
804,26,817,829,200000,1,1
575,311,877,494,200000,1,1
13,876,260,535,200000,0,0
152,492,574,132,200000,0,0
390,829,693,704,200000,1,1
982,830,337,412,200000,1,1
258,157,718,96,200000,0,0
299,358,195,602,200000,1,0
378,221,954,186,200000,1,0
52,502,531,979,200000,1,1
129,902,774,108,200000,0,0
112,334,430,378,200000,0,0
716,265,540,19,200000,0,0
351,492,210,152,200000,1,0
341,383,892,55,200000,0,0
870,235,296,456,200000,1,1
617,306,866,13,200000,1,0
33,294,740,309,200000,1,0
304,549,638,152,200000,1,0
225,251,267,257,200000,0,0
105,824,127,425,200000,0,0
383,381,266,203,200000,0,0
449,360,555,22,200000,0,0
24,892,892,68,200000,0,0
71,0,293,434,200000,0,0
320,319,783,125,200000,0,0
769,17,977,139,200000,0,0
301,70,267,670,200000,0,0
274,174,538,286,200000,1,0
412,864,973,1001,200000,1,1
215,695,162,312,200000,0,0
301,656,18,755,200000,1,0
726,744,821,536,200000,1,1
126,299,512,102,200000,0,0
659,886,34,628,200000,1,1
757,289,271,444,200000,1,1
399,818,607,221,200000,1,1
426,356,910,83,200000,1,0
118,456,234,709,200000,1,0
225,189,579,272,200000,1,0
159,721,502,809,200000,1,1
204,780,57,718,200000,1,0
805,490,39,970,200000,1,1
816,25,912,656,200000,1,1
614,868,349,24,200000,1,1
74,651,1013,898,200000,1,1
219,520,416,207,200000,0,0
45,773,924,894,200000,1,1
423,514,500,115,200000,1,1
26,228,459,490,200000,1,0
199,86,128,866,200000,0,0
854,1017,811,331,200000,1,1
553,894,286,382,200000,1,1
638,795,889,607,200000,1,1
67,760,924,750,200000,1,1
194,87,638,287,200000,0,0
140,995,288,336,200000,1,0
816,239,112,44,200000,0,0
180,94,65,745,200000,0,0
179,238,276,510,200000,0,0
402,268,557,436,200000,1,1
659,21,11,784,200000,0,0
80,948,394,315,200000,0,0
894,1003,285,351,200000,1,1
613,1010,890,152,200000,1,1
250,641,60,98,200000,0,0
751,958,284,881,200000,1,1
678,449,780,894,200000,1,1
659,982,849,430,200000,1,1
844,281,672,383,200000,1,1
309,752,737,167,200000,1,1
996,314,204,89,200000,1,1
554,157,871,870,200000,1,1
464,500,10,864,200000,1,0
987,196,382,542,200000,1,1
407,356,264,209,200000,1,0
988,360,702,1009,200000,1,1
1023,336,342,687,200000,1,1
100,14,680,595,200000,1,1
196,46,819,213,200000,0,0
37,505,237,420,200000,0,0
515,56,1008,508,200000,1,1
758,123,553,193,200000,0,0
610,562,23,57,200000,1,1
523,371,1007,171,200000,1,1
913,44,45,2,200000,0,0
87,427,511,688,200000,1,1
34,169,70,145,200000,0,0
280,464,182,385,200000,0,0
169,207,125,870,200000,0,0
211,1004,140,786,200000,1,1
582,664,804,852,200000,1,1
42,264,964,663,200000,1,1
863,113,78,846,200000,0,0
931,145,330,197,200000,1,0
822,233,983,340,200000,1,1
742,40,431,395,200000,0,0
749,401,759,759,200000,1,1
62,845,518,285,200000,1,0
965,48,305,504,200000,1,0
813,288,970,229,200000,1,1
254,677,36,778,200000,0,0
205,716,621,126,200000,1,0
757,231,380,66,200000,0,0
303,118,484,400,200000,1,0
883,583,787,884,200000,1,1
437,234,962,923,200000,1,1
724,890,115,330,200000,1,1
279,466,493,845,200000,1,1
377,154,637,954,200000,1,1
123,979,408,706,200000,1,1
92,496,622,656,200000,1,1
210,157,187,893,200000,0,0
50,935,172,891,200000,1,0
565,97,271,380,200000,0,0
469,118,556,606,200000,1,1
594,612,513,989,200000,1,1
468,831,754,1005,200000,1,1
899,266,382,97,200000,1,1
360,424,399,861,200000,1,1
970,770,629,450,200000,1,1
475,608,997,195,200000,1,1
93,805,181,891,200000,1,0
849,98,510,361,200000,1,0
251,861,779,820,200000,1,1
487,974,596,1001,200000,1,1
317,306,347,297,200000,1,0
885,237,70,758,200000,1,0
782,261,1006,986,200000,1,1
972,190,96,159,200000,0,0
1014,203,733,11,200000,1,0
5,212,812,885,200000,1,1
176,704,199,620,200000,1,0
332,877,385,826,200000,1,1
210,946,51,26,200000,0,0
275,335,502,121,200000,0,0
173,616,171,816,200000,1,0
689,1006,869,1014,200000,1,1
182,837,330,280,200000,1,0
777,577,505,621,200000,1,1
207,1014,711,795,200000,1,1
172,883,376,128,200000,1,0
151,929,230,275,200000,1,0
267,833,810,814,200000,1,1
466,293,989,513,200000,1,1
295,316,406,385,200000,1,0
457,400,612,917,200000,1,1
688,201,995,62,200000,0,0
224,567,731,120,200000,1,0
807,116,934,446,200000,1,1
380,118,534,303,200000,1,0
988,492,265,814,200000,1,1
280,30,391,490,200000,0,0
511,335,103,318,200000,1,0
768,368,163,216,200000,1,1
570,416,22,249,200000,1,0
266,371,381,688,200000,1,1
147,641,321,744,200000,1,1
566,776,385,172,200000,1,1
643,583,861,895,200000,1,1
211,259,88,742,200000,0,0
688,241,201,321,200000,1,0
849,634,1014,812,200000,1,1
57,613,477,346,200000,0,0
178,398,151,855,200000,0,0
1013,39,331,433,200000,0,0
662,37,767,300,200000,1,0
133,101,413,625,200000,1,0
761,172,560,150,200000,1,0
65,787,568,781,200000,1,1
337,132,295,156,200000,0,0
1,432,638,152,200000,0,0
265,159,26,307,200000,0,0
380,323,30,539,200000,0,0
964,797,62,72,200000,1,1
29,632,144,251,200000,0,0
99,803,712,220,200000,1,0
122,204,857,945,200000,1,1
564,520,719,89,200000,1,1
853,700,246,313,200000,1,1
278,997,415,1022,200000,1,1
211,935,171,879,200000,1,1
134,451,608,890,200000,1,1
404,109,180,799,200000,0,0
315,629,56,1001,200000,1,0
531,500,313,164,200000,1,1
678,269,122,245,200000,1,0
211,566,672,120,200000,1,0
224,365,903,504,200000,1,1
214,662,183,390,200000,1,0
63,96,530,302,200000,0,0
240,668,756,61,200000,1,0
918,31,352,301,200000,0,0
919,620,37,442,200000,1,1
606,907,805,287,200000,1,1
94,108,87,565,200000,0,0
576,383,93,10,200000,1,0
153,487,414,607,200000,1,1
965,421,435,104,200000,1,1
297,116,287,577,200000,1,0
851,648,434,787,200000,1,1
170,922,428,12,200000,0,0
863,14,353,628,200000,1,0
535,893,377,798,200000,1,1
104,750,127,960,200000,0,0
11,457,192,242,200000,0,0
232,911,347,730,200000,1,1
331,744,849,133,200000,1,1
9,760,759,374,200000,1,0
236,390,429,736,200000,1,1
182,1006,785,557,200000,1,1
31,179,154,942,200000,0,0
164,661,341,269,200000,1,0
37,907,375,444,200000,1,0
930,362,1003,353,200000,1,1
737,525,190,1015,200000,1,1
293,4,345,936,200000,1,1
936,238,954,407,200000,1,1
478,349,42,789,200000,0,0
67,435,559,576,200000,1,1
708,958,655,893,200000,1,1
682,536,263,395,200000,1,1
124,572,160,255,200000,0,0
401,659,1021,962,200000,1,1
863,918,623,202,200000,1,1
912,63,545,166,200000,0,0
113,5,210,950,200000,1,0
250,644,409,188,200000,1,0
55,338,471,385,200000,0,0
877,578,58,799,200000,1,1
439,478,70,301,200000,1,0
678,344,316,777,200000,1,1
224,875,920,897,200000,1,1
253,976,658,442,200000,1,1
7,566,91,571,200000,0,0
1023,569,262,378,200000,1,1
180,486,164,686,200000,0,0
382,12,884,258,200000,1,0
482,447,26,638,200000,1,0
452,83,458,659,200000,1,1
839,481,1018,939,200000,1,1
159,673,368,318,200000,1,0
530,787,551,443,200000,1,1
621,636,894,280,200000,1,1
386,2,454,439,200000,1,0
256,541,42,103,200000,0,0
402,428,49,394,200000,0,0
976,867,295,442,200000,1,1
2,668,403,39,200000,0,0
815,754,370,209,200000,1,1
774,1019,185,873,200000,1,1
25,4,254,491,200000,0,0
1005,865,624,153,200000,1,1
825,232,632,16,200000,1,0
422,256,805,1007,200000,1,1
606,25,842,798,200000,1,1
728,456,385,555,200000,1,1
276,187,263,564,200000,0,0
361,972,890,13,200000,1,1
567,989,281,577,200000,1,1
791,238,77,135,200000,0,0
418,64,870,156,200000,0,0
15,713,691,274,200000,1,0
590,789,713,56,200000,1,1
991,17,214,664,200000,0,0
57,463,760,733,200000,1,1
684,44,861,412,200000,1,1
352,440,457,161,200000,1,0
762,537,138,686,200000,1,1
633,585,672,788,200000,1,1
276,461,166,468,200000,1,0
866,393,621,46,200000,1,1
937,628,25,464,200000,1,1
912,577,818,1018,200000,1,1
451,415,679,19,200000,1,0
182,181,543,463,200000,1,1
673,669,31,1017,200000,1,1
33,305,251,757,200000,1,0
1004,531,576,952,200000,1,1
443,528,160,535,200000,1,1
372,445,796,520,200000,1,1
765,397,765,1003,200000,1,1
889,449,325,9,200000,1,1
714,311,139,238,200000,1,0
455,965,633,6,200000,1,1
940,168,878,48,200000,1,0
206,262,269,543,200000,1,0
229,161,500,352,200000,1,0
380,262,140,664,200000,0,0
652,283,406,286,200000,1,1
586,516,494,595,200000,1,1
258,486,147,322,200000,0,0
544,831,64,187,200000,1,1
698,659,719,377,200000,1,1
260,549,301,190,200000,0,0
296,693,335,54,200000,1,0
825,782,130,613,200000,1,1
389,108,731,645,200000,1,1
469,453,622,272,200000,1,1
66,470,909,344,200000,1,1
296,493,198,298,200000,1,0
53,341,280,650,200000,1,0
220,805,173,132,200000,0,0
458,376,93,126,200000,0,0
698,279,222,230,200000,1,0
283,476,784,115,200000,1,0
953,133,110,112,200000,0,0
116,480,254,616,200000,1,0
419,7,491,150,200000,0,0
222,565,381,13,200000,0,0
795,318,252,931,200000,1,1
779,860,453,920,200000,1,1
412,750,112,37,200000,1,1
285,151,816,197,200000,1,0
1022,819,701,290,200000,1,1
954,620,870,671,200000,1,1
716,344,489,399,200000,1,1
987,36,541,304,200000,0,0
301,788,670,623,200000,1,1
176,547,153,678,200000,1,0
215,86,196,31,200000,0,0
287,421,686,134,200000,1,0
952,733,93,188,200000,1,1
354,1014,287,199,200000,1,1
149,675,614,457,200000,1,1
241,941,418,71,200000,1,1
769,623,448,468,200000,1,1
544,1014,257,846,200000,1,1
184,890,427,85,200000,1,0
644,39,351,874,200000,1,1
496,349,18,280,200000,0,0
123,677,368,317,200000,0,0
86,250,447,861,200000,1,1
967,660,311,165,200000,1,1
622,414,392,624,200000,1,1
337,43,64,327,200000,0,0
689,987,809,746,200000,1,1
544,229,35,521,200000,0,0
765,183,938,64,200000,1,0
807,681,768,498,200000,1,1
723,38,797,263,200000,1,1
573,347,30,196,200000,1,0
284,462,768,13,200000,0,0
330,59,895,105,200000,0,0
374,358,710,1006,200000,1,1
600,186,797,257,200000,1,1
861,261,81,42,200000,1,0
622,561,932,51,200000,1,1
939,821,32,392,200000,1,1
144,228,266,179,200000,0,0
197,800,652,65,200000,0,0
943,186,273,221,200000,1,0
75,780,686,391,200000,1,1
903,160,419,893,200000,1,1
663,570,264,588,200000,1,1
829,545,132,686,200000,1,1
517,564,211,959,200000,1,1
519,688,268,598,200000,1,1
270,194,596,625,200000,1,1
115,674,200,893,200000,1,0
196,779,563,84,200000,0,0
770,253,872,6,200000,1,0
934,112,344,456,200000,1,1
653,448,447,693,200000,1,1
29,54,963,206,200000,0,0
146,47,512,906,200000,1,1
628,554,67,573,200000,1,1
45,34,899,1008,200000,1,1
19,34,452,643,200000,1,1
317,721,312,165,200000,1,0
103,535,581,940,200000,1,1
143,733,308,384,200000,1,0
45,804,383,993,200000,1,1
452,551,378,885,200000,1,1
581,344,627,588,200000,1,1
261,743,695,514,200000,1,1
975,1,264,693,200000,0,0
984,33,5,178,200000,0,0
968,683,380,307,200000,1,1
791,75,293,480,200000,0,0
653,916,468,795,200000,1,1
575,224,138,516,200000,1,0
730,889,620,911,200000,1,1
689,260,168,629,200000,1,1
828,611,278,735,200000,1,1
866,518,180,23,200000,1,1
840,174,229,473,200000,1,1
426,450,56,464,200000,1,0
411,927,212,754,200000,1,1
878,517,610,1008,200000,1,1
850,935,912,183,200000,1,1
764,578,584,355,200000,1,1
804,154,408,901,200000,1,1
409,873,104,676,200000,1,1
104,542,422,866,200000,1,1
840,133,800,192,200000,1,1
826,437,536,633,200000,1,1
742,647,175,329,200000,1,1
626,197,535,39,200000,0,0
31,1008,597,632,200000,1,1
373,367,13,805,200000,0,0
819,121,351,683,200000,1,1
300,215,595,256,200000,1,0
575,764,376,286,200000,1,1
494,153,170,732,200000,1,0
845,954,801,769,200000,1,1
100,505,644,1000,200000,1,1
23,799,52,192,200000,0,0
347,822,117,695,200000,1,1
159,469,256,525,200000,1,0
254,757,582,611,200000,1,1
384,61,41,188,200000,0,0
168,619,134,716,200000,0,0
457,8,634,89,200000,0,0
330,901,601,698,200000,1,1
276,372,697,392,200000,1,1
298,599,357,531,200000,1,1
511,119,194,114,200000,0,0
248,542,497,787,200000,1,1
180,943,200,151,200000,0,0
64,994,383,356,200000,0,0
395,426,321,359,200000,1,1
764,89,150,258,200000,0,0
440,510,1022,4,200000,1,0
833,192,993,823,200000,1,1
925,333,1011,124,200000,1,1
155,459,558,566,200000,1,1
354,314,520,171,200000,1,0
286,368,388,567,200000,1,1
39,597,916,206,200000,1,0
849,523,971,490,200000,1,1
136,994,255,304,200000,1,0
518,150,80,321,200000,0,0
340,545,921,4,200000,0,0
160,625,583,861,200000,1,1
12,579,200,981,200000,1,0
546,905,977,39,200000,1,1
782,237,89,165,200000,1,0
438,647,566,207,200000,1,1
268,647,59,450,200000,0,0
25,10,933,843,200000,1,1
338,557,150,78,200000,0,0
952,998,340,994,200000,1,1
683,404,599,937,200000,1,1
897,159,159,670,200000,1,0
943,184,165,161,200000,1,0
245,558,459,138,200000,1,0
200,312,497,277,200000,1,0
215,319,25,437,200000,0,0
635,230,100,539,200000,0,0
736,231,536,875,200000,1,1
368,731,903,526,200000,1,1
828,5,451,548,200000,1,1
498,30,765,702,200000,1,1
760,748,542,422,200000,1,1
433,242,111,858,200000,1,0
197,425,42,799,200000,0,0
523,398,33,932,200000,1,1
606,129,469,599,200000,1,1
1008,428,172,177,200000,1,1
814,273,453,134,200000,1,1
976,685,559,895,200000,1,1
131,684,665,449,200000,1,1
697,207,887,127,200000,1,0
628,316,60,58,200000,1,0
59,490,118,3,200000,0,0
679,826,824,753,200000,1,1
398,849,791,920,200000,1,1
368,519,651,967,200000,1,1
643,55,886,768,200000,1,1
138,353,226,83,200000,0,0
116,524,658,588,200000,1,1
952,381,192,918,200000,1,1
49,39,361,752,200000,1,0
132,927,488,996,200000,1,1
53,253,775,429,200000,1,1
328,404,821,684,200000,1,1
630,146,157,1011,200000,1,0
510,368,151,82,200000,1,0
329,778,848,15,200000,1,1
457,319,255,398,200000,1,0
404,241,736,22,200000,0,0
940,176,157,941,200000,1,1
421,279,749,926,200000,1,1
638,409,225,560,200000,1,1
719,362,427,1018,200000,1,1
468,962,761,981,200000,1,1
796,279,96,129,200000,1,0
538,872,642,22,200000,1,1
737,199,347,210,200000,1,0
389,355,94,960,200000,1,0
860,21,754,330,200000,1,0
142,75,529,654,200000,1,1
260,711,29,520,200000,0,0
910,180,51,696,200000,0,0
175,721,345,281,200000,1,0
285,1003,158,191,200000,1,1
185,414,858,550,200000,1,1
411,868,373,474,200000,1,1
223,163,330,112,200000,0,0
176,266,923,822,200000,1,1
691,559,208,283,200000,1,1
430,465,0,491,200000,0,0
559,123,542,277,200000,1,0
866,305,228,91,200000,1,0
363,511,548,650,200000,1,1
433,622,404,701,200000,1,1
632,311,173,602,200000,1,1
971,889,30,490,200000,1,1
338,265,726,424,200000,1,1
426,1011,302,34,200000,1,1
124,296,262,321,200000,0,0
467,97,284,545,200000,1,0
515,464,496,378,200000,1,1
702,732,549,859,200000,1,1
668,167,653,312,200000,1,1
954,52,437,344,200000,0,0
798,850,902,551,200000,1,1
316,875,257,652,200000,1,1
628,930,488,397,200000,1,1
874,991,410,978,200000,1,1
149,325,469,726,200000,1,1
216,367,330,289,200000,0,0
377,479,162,705,200000,1,1
327,0,829,561,200000,1,1
374,482,804,32,200000,1,0
298,313,811,608,200000,1,1
732,77,921,156,200000,1,0
313,455,385,338,200000,1,1
341,969,885,894,200000,1,1
961,1011,72,670,200000,1,1
827,809,152,617,200000,1,1
164,109,733,128,200000,0,0
138,414,714,600,200000,1,1
243,672,702,384,200000,1,1
339,569,839,60,200000,1,0
490,161,206,588,200000,1,0
272,581,950,147,200000,1,1
90,235,996,215,200000,1,0
868,802,761,766,200000,1,1
847,75,683,200,200000,1,0
1,892,273,746,200000,1,0
213,465,485,1001,200000,1,1
703,474,672,871,200000,1,1
162,431,686,687,200000,1,1
578,300,440,1023,200000,1,1
89,900,676,673,200000,1,1
114,401,482,382,200000,1,0
670,970,201,147,200000,1,1
635,726,510,580,200000,1,1
111,797,395,523,200000,1,1
266,78,357,279,200000,0,0
299,555,56,608,200000,0,0
522,71,475,545,200000,1,1
681,78,338,635,200000,1,0
107,960,99,982,200000,0,0
187,183,724,702,200000,1,1
277,468,135,566,200000,1,0
918,111,111,884,200000,1,0
203,117,512,656,200000,1,1
40,265,657,203,200000,0,0
38,303,669,649,200000,1,1
996,576,465,862,200000,1,1
208,960,38,10,200000,1,0
240,331,167,989,200000,1,0
22,597,462,657,200000,1,1
257,251,282,862,200000,1,1
468,822,904,503,200000,1,1
277,982,215,403,200000,1,1
721,250,141,294,200000,1,0
656,855,319,180,200000,1,1
357,122,167,937,200000,1,0
323,592,603,911,200000,1,1
809,298,466,250,200000,1,1
138,344,195,1011,200000,1,0
841,52,366,535,200000,1,0
833,470,341,672,200000,1,1
328,54,493,175,200000,0,0
462,221,314,312,200000,1,0
126,145,469,465,200000,1,0
370,311,163,672,200000,1,0
144,793,989,86,200000,0,0
753,761,792,548,200000,1,1
370,651,110,107,200000,1,0
499,1014,207,883,200000,1,1
298,476,325,748,200000,1,1
94,211,931,174,200000,0,0
846,944,119,566,200000,1,1
165,736,625,452,200000,1,1
748,553,504,776,200000,1,1
98,449,379,505,200000,1,0
887,930,821,108,200000,1,1
883,386,107,623,200000,1,1
989,865,903,195,200000,1,1
535,60,167,1005,200000,0,0
776,981,961,524,200000,1,1
732,263,648,61,200000,1,0
486,747,729,929,200000,1,1
766,249,362,197,200000,1,0
22,637,404,555,200000,1,0
328,873,624,461,200000,1,1
241,60,266,25,200000,0,0
864,352,38,839,200000,1,1
663,582,678,150,200000,1,1
108,668,283,452,200000,1,0
26,356,19,418,200000,0,0
724,709,144,34,200000,1,1
829,328,759,982,200000,1,1
529,96,672,222,200000,0,0
